Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
1679400087.424925,1679400087.425433,3.000000,0.000000,4139.743652,3915.512939,4138.205078,4135.384766,4197.820313,4401.538574,4182.307617,3907.692383,1931.538452,4130.000000,4082.307617,4164.743652,4094.230713,4066.666748,2461.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400087.432733,1679400087.433342,4.000000,0.000000,4148.589844,3925.000000,4146.153809,4139.743652,4184.871582,4413.974121,4203.717773,3917.435791,1972.307739,4138.846191,4090.512939,4178.205078,4107.179688,4078.461426,2428.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,1.000000,0.000000,0.013422,0.619690,-0.047974,0.783264,0.000000,0.000000,0.000000,-32.552589,8.357388,78.073685
1679400087.440542,1679400087.441150,5.000000,0.000000,4142.692383,3920.512939,4143.333496,4138.974121,4183.589844,4413.333496,4217.051270,3918.718018,1992.820557,4137.307617,4081.923096,4176.025879,4094.230713,4075.256348,2244.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400087.448350,1679400087.449058,6.000000,0.000000,4133.717773,3908.333252,4135.256348,4135.256348,4182.692383,4409.358887,4212.692383,3913.076904,2013.589722,4127.179688,4069.743652,4165.641113,4080.769287,4066.794922,2384.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400087.456159,1679400087.456867,7.000000,0.000000,4135.128418,3909.358887,4134.487305,4134.615234,4177.307617,4412.820313,4205.769043,3907.179443,2043.461548,4119.358887,4062.692383,4161.794922,4081.153809,4062.564209,2349.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400087.463967,1679400087.464575,8.000000,0.000000,4143.077148,3917.564209,4141.922852,4141.025879,4183.589844,4419.487305,4210.769043,3917.051270,2076.538574,4130.256348,4071.666748,4172.436035,4090.641113,4073.589844,1194.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,2.000000,0.000000,0.007139,0.617554,-0.056213,0.784485,0.857038,0.104505,0.502503,-32.363998,8.254983,78.099648
1679400087.471775,1679400087.472384,9.000000,0.000000,4149.102539,3922.179443,4147.692383,4149.871582,4197.948730,4425.256348,4217.051270,3932.564209,2111.281982,4142.820313,4091.025635,4183.333496,4103.077148,4085.256348,2481.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400087.479583,1679400087.480092,10.000000,0.000000,4154.487305,3930.512939,4149.743652,4155.384766,4205.384766,4423.974121,4212.051270,3930.897461,2147.564209,4138.077148,4096.794922,4183.077148,4110.641113,4083.589844,2732.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400087.487392,1679400087.487901,11.000000,0.000000,4162.820313,3941.538574,4156.025879,4164.871582,4209.487305,4426.282227,4217.051270,3933.974365,2185.512939,4150.128418,4101.794922,4190.000000,4119.358887,4092.692383,2753.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400087.495200,1679400087.495609,12.000000,0.000000,4167.820313,3944.358887,4159.230957,4170.769043,4212.563965,4438.974121,4236.666504,3947.179443,2217.692383,4176.794922,4120.128418,4200.769043,4134.487305,4109.230957,3042.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,3.000000,0.000000,0.011845,0.620361,-0.055115,0.782288,1.455256,1.285802,0.536198,-32.244267,8.129484,78.073021
1679400087.503008,1679400087.503418,13.000000,0.000000,4171.410156,3946.794922,4159.358887,4171.666504,4212.820313,4442.051270,4243.333496,3950.897461,2244.230713,4183.461426,4130.769043,4204.615234,4143.846191,4109.615234,2909.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400087.510817,1679400087.511126,14.000000,0.000000,4185.897461,3966.666748,4168.077148,4185.641113,4220.897461,4444.358887,4246.794922,3955.384521,2275.641113,4189.102539,4139.102539,4218.333496,4159.230957,4117.820313,2732.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400087.518625,1679400087.518935,15.000000,0.000000,4193.717773,3977.435791,4174.358887,4197.179688,4226.282227,4451.282227,4257.436035,3956.666748,2307.307617,4195.512695,4145.000000,4226.153809,4170.000000,4129.871582,2753.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400087.526434,1679400087.526643,16.000000,0.000000,4183.717773,3959.743652,4166.025879,4186.282227,4214.358887,4446.153809,4262.307617,3944.743652,2330.000000,4183.205078,4134.358887,4212.820313,4156.410156,4119.487305,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,4.000000,0.000000,0.013422,0.619690,-0.047974,0.783264,0.000000,0.000000,0.000000,-32.003170,7.966536,78.299049
1679400087.534242,1679400087.534452,17.000000,0.000000,4185.384766,3954.358887,4164.358887,4181.666504,4208.205078,4444.102539,4269.743652,3947.051270,2358.718018,4182.563965,4132.820313,4211.666504,4155.769043,4120.000000,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400087.542050,1679400087.542160,18.000000,0.000000,4214.230957,3979.230713,4189.743652,4204.743652,4227.436035,4466.538574,4301.666504,3979.615479,2407.435791,4216.666504,4167.051270,4247.692383,4191.922852,4156.153809,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400087.549859,1679400087.549969,19.000000,0.000000,4259.102539,4017.564209,4231.153809,4243.461426,4258.205078,4497.307617,4346.666504,4032.051270,2472.692383,4268.205078,4227.436035,4306.153809,4246.538574,4209.102539,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400087.557667,1679400087.557677,20.000000,0.000000,4293.077148,4048.718018,4259.102539,4276.410156,4277.948730,4515.256348,4371.410156,4072.692383,2532.435791,4301.666504,4271.153809,4347.436035,4283.077148,4246.922852,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,5.000000,0.000000,0.007139,0.617554,-0.056213,0.784485,0.857038,0.104505,0.502503,-31.869522,7.903216,78.302475
1679400087.565475,1679400087.565586,21.000000,0.000000,4302.307617,4063.718018,4266.922852,4286.410156,4289.743652,4519.358887,4372.051270,4080.512939,2568.589844,4308.077148,4280.769043,4358.717773,4289.487305,4256.922852,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400087.573284,1679400087.573394,22.000000,0.000000,4303.974121,4067.564209,4264.871582,4282.948730,4297.179688,4515.256348,4367.179688,4072.307617,2592.435791,4311.153809,4278.846191,4353.205078,4288.974121,4253.717773,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400087.581092,1679400087.581302,23.000000,0.000000,4305.641113,4063.076904,4263.077148,4282.820313,4291.794922,4515.769043,4361.794922,4066.794922,2622.564209,4321.794922,4280.769043,4349.487305,4290.897461,4253.077148,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400087.588900,1679400087.589111,24.000000,0.000000,4305.512695,4061.923096,4268.846191,4289.615234,4290.128418,4521.922852,4358.974121,4062.564209,2651.923096,4310.384766,4280.769043,4355.256348,4283.846191,4259.615234,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,6.000000,0.000000,0.011845,0.620361,-0.055115,0.782288,1.455256,1.285802,0.536198,-31.665903,7.929561,78.338898
1679400087.596709,1679400087.597019,25.000000,0.000000,4309.230957,4072.179443,4275.000000,4296.922852,4303.461426,4522.436035,4367.692383,4060.384521,2673.333252,4288.077148,4275.512695,4359.743652,4278.205078,4264.102539,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400087.604517,1679400087.604828,26.000000,0.000000,4310.897461,4077.179443,4274.102539,4296.538574,4298.846191,4518.846191,4378.461426,4059.487061,2700.128174,4299.102539,4276.282227,4360.769043,4288.077148,4262.692383,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400087.612325,1679400087.612736,27.000000,0.000000,4306.538574,4070.000000,4273.974121,4295.128418,4280.769043,4521.282227,4380.512695,4056.281982,2733.974365,4316.410156,4284.871582,4362.051270,4296.153809,4262.948730,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400087.620134,1679400087.620544,28.000000,0.000000,4314.871582,4076.666748,4284.743652,4308.077148,4296.282227,4537.051270,4389.743652,4066.025635,2772.435791,4317.179688,4299.743652,4372.948730,4306.794922,4279.871582,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,7.000000,0.000000,0.013422,0.619690,-0.047974,0.783264,0.000000,0.000000,0.000000,-31.399313,7.953271,78.505005
1679400087.627942,1679400087.628453,29.000000,0.000000,4335.128418,4096.922852,4298.077148,4326.282227,4326.025879,4550.512695,4405.641113,4084.487061,2810.641113,4333.974121,4317.307617,4393.333496,4326.282227,4302.051270,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400087.635750,1679400087.636261,30.000000,0.000000,4349.871582,4109.871582,4309.230957,4339.102539,4336.794922,4560.128418,4421.025879,4097.051270,2845.000000,4365.512695,4335.897461,4412.820313,4343.333496,4316.153809,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400087.643559,1679400087.644170,31.000000,0.000000,4362.820313,4120.769043,4322.820313,4350.000000,4343.717773,4576.410156,4435.000000,4115.000000,2880.128174,4382.051270,4355.128418,4430.641113,4360.384766,4329.743652,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400087.651367,1679400087.651978,32.000000,0.000000,4375.641113,4131.153809,4330.128418,4359.102539,4351.025879,4590.000000,4439.871582,4129.743652,2915.000000,4387.051270,4364.358887,4440.000000,4372.820313,4339.487305,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,8.000000,0.000000,0.007139,0.617554,-0.056213,0.784485,0.857038,0.104505,0.502503,-31.292715,7.941278,78.437836
1679400087.659176,1679400087.659687,33.000000,0.000000,4386.794922,4140.128418,4332.307617,4368.717773,4363.846191,4596.538574,4440.256348,4133.846191,2946.923096,4399.871582,4373.846191,4443.077148,4384.230957,4349.871582,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400087.666984,1679400087.667495,34.000000,0.000000,4403.717773,4159.743652,4345.641113,4384.743652,4386.025879,4612.948730,4453.974121,4145.897461,2982.179443,4424.615234,4398.717773,4460.897461,4409.743652,4371.153809,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400087.674792,1679400087.675204,35.000000,0.000000,4421.922852,4182.307617,4364.615234,4404.743652,4397.820313,4634.615234,4476.794922,4162.692383,3019.615479,4444.102539,4421.282227,4481.410156,4434.871582,4390.641113,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400087.682600,1679400087.683012,36.000000,0.000000,4433.333496,4195.128418,4373.333496,4419.358887,4401.410156,4643.205078,4488.205078,4165.000000,3042.179443,4440.641113,4425.769043,4485.256348,4441.153809,4397.179688,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,9.000000,0.000000,0.011845,0.620361,-0.055115,0.782288,1.455256,1.285802,0.536198,-31.113443,7.880483,78.460724
1679400087.690409,1679400087.690721,37.000000,0.000000,4440.769043,4203.974121,4377.051270,4426.025879,4419.871582,4646.410156,4489.871582,4161.794922,3060.000000,4435.128418,4428.461426,4484.358887,4444.358887,4402.563965,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400087.698217,1679400087.698529,38.000000,0.000000,4456.025879,4220.384766,4390.769043,4438.717773,4442.948730,4658.461426,4504.615234,4174.743652,3093.846191,4453.461426,4446.538574,4499.230957,4460.897461,4420.641113,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400087.706025,1679400087.706238,39.000000,0.000000,4482.563965,4244.871582,4416.538574,4466.794922,4451.153809,4679.358887,4533.077148,4202.436035,3133.589844,4480.384766,4478.205078,4536.153809,4488.205078,4450.256348,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400087.713834,1679400087.714046,40.000000,0.000000,4507.436035,4267.563965,4440.000000,4493.077148,4456.410156,4695.128418,4550.512695,4223.333496,3161.410156,4495.000000,4506.922852,4565.384766,4512.051270,4478.077148,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,10.000000,0.000000,0.013422,0.619690,-0.047974,0.783264,0.000000,0.000000,0.000000,-30.902098,7.909101,78.614647
1679400087.721642,1679400087.721755,41.000000,0.000000,4528.077148,4286.666504,4459.230957,4512.820313,4481.153809,4707.179688,4565.897461,4238.589844,3191.538574,4509.615234,4528.077148,4583.333496,4530.897461,4497.179688,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400087.729451,1679400087.729563,42.000000,0.000000,4551.794922,4308.974121,4480.384766,4537.563965,4519.230957,4726.538574,4594.871582,4262.948730,3236.410156,4534.743652,4552.436035,4611.922852,4556.025879,4521.410156,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400087.737259,1679400087.737272,43.000000,0.000000,4573.205078,4332.948730,4497.692383,4558.974121,4539.102539,4740.641113,4616.922852,4291.025879,3283.205078,4560.128418,4582.820313,4643.077148,4585.641113,4551.153809,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400087.745067,1679400087.745180,44.000000,0.000000,4581.025879,4339.102539,4501.794922,4560.128418,4532.563965,4738.589844,4617.563965,4300.512695,3314.871826,4569.102539,4596.538574,4652.563965,4595.769043,4562.179688,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,11.000000,0.000000,0.007139,0.617554,-0.056213,0.784485,0.857038,0.104505,0.502503,-30.845222,7.901525,78.669853
1679400087.752876,1679400087.752988,45.000000,0.000000,4568.461426,4323.077148,4487.948730,4541.538574,4517.692383,4725.897461,4599.743652,4280.769043,3320.128174,4551.410156,4574.743652,4629.358887,4576.538574,4541.282227,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400087.760684,1679400087.760897,46.000000,0.000000,4559.871582,4317.179688,4478.589844,4533.205078,4511.282227,4719.230957,4586.282227,4264.871582,3331.923096,4544.102539,4558.333496,4612.436035,4567.563965,4531.025879,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,
1679400087.768492,1679400087.768705,47.000000,0.000000,4572.307617,4335.384766,4489.230957,4550.000000,4517.820313,4729.358887,4596.922852,4272.948730,3365.512939,4565.256348,4573.974121,4624.358887,4584.871582,4550.897461,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400087.776301,1679400087.776614,48.000000,0.000000,4579.487305,4345.897461,4494.487305,4559.230957,4526.922852,4747.307617,4614.358887,4276.282227,3383.205078,4565.128418,4581.025879,4629.102539,4588.589844,4556.282227,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,12.000000,0.000000,0.011845,0.620361,-0.055115,0.782288,1.455256,1.285802,0.536198,-30.810699,7.861372,78.819534
1679400087.784109,1679400087.784422,49.000000,0.000000,4568.333496,4333.717773,4485.128418,4544.358887,4523.333496,4749.230957,4613.974121,4265.641113,3383.974365,4535.512695,4563.974121,4617.820313,4568.461426,4540.897461,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400087.791917,1679400087.792330,50.000000,0.000000,4561.538574,4321.794922,4480.512695,4534.615234,4517.179688,4738.205078,4607.563965,4268.461426,3403.589844,4533.846191,4558.077148,4617.563965,4561.666504,4537.307617,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400087.799726,1679400087.800139,51.000000,0.000000,4566.025879,4326.410156,4485.128418,4544.615234,4519.358887,4737.820313,4610.128418,4279.871582,3435.000000,4554.358887,4570.641113,4627.436035,4576.025879,4548.333496,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400087.807534,1679400087.808047,52.000000,0.000000,4573.974121,4340.769043,4493.205078,4554.102539,4519.743652,4739.358887,4613.205078,4278.717773,3458.205078,4556.282227,4579.743652,4636.538574,4586.410156,4558.461426,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,13.000000,0.000000,0.013422,0.619690,-0.047974,0.783264,0.000000,0.000000,0.000000,-30.779631,7.658568,78.737579
1679400087.815342,1679400087.815856,53.000000,0.000000,4584.487305,4349.743652,4499.230957,4555.769043,4518.205078,4739.102539,4614.358887,4285.384766,3483.076904,4560.384766,4586.666504,4647.692383,4591.538574,4564.230957,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400087.823151,1679400087.823764,54.000000,0.000000,4588.461426,4352.948730,4501.794922,4560.256348,4521.025879,4746.666504,4617.051270,4303.461426,3510.128174,4573.205078,4595.384766,4652.948730,4598.461426,4564.615234,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400087.830959,1679400087.831572,55.000000,0.000000,4582.051270,4355.256348,4500.128418,4564.487305,4524.487305,4745.256348,4617.307617,4305.641113,3537.564209,4570.641113,4598.205078,4647.436035,4600.000000,4562.436035,0.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
